ID;Instalacao LOCALIZACAO;Projeto LOCALIZACAO;NOME;MODELO;SERIAL;TAG;DATA DE ENTRADA;FABRICANTE;TIPO;DESCRICAO;Criptografado;Endereco hsWNet;Porcentagem Jiga;RSSI medio (dB);Resultado jiga;Status;ULTIMO INVENTARIO
4195249;BRF - Rio Verde;-;83886807;White Knight;83886807;;31/05/2019;nexxto;Gateway; - ;Nao;83886807;46.0;-34.26086956521739;APROVADO;Em estoque;-
15090462;-;-;83888318;White Knight;83888318;;10/01/2023;nexxto;Gateway; - ;;83888318;53.0;-20.88679245283019;APROVADO;Em estoque;-
459773;Liv Up - Ribeirao Preto;-;83886737;White Knight;83886737;;28/11/2017;nexxto;Gateway; - ;Nao;83886737;40.0;-49.9;APROVADO;Em estoque;-
15090918;-;-;83888324;White Knight;83888324;;10/01/2023;nexxto;Gateway; - ;;83888324;46.0;-27.97826086956522;APROVADO;Em estoque;-
8447112;HAOC Campo Belo;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887694;White Knight;83887694;;15/01/2021;nexxto;Gateway;Sala de vacinas;Nao;83887694;54.0;-26.77777777777778;APROVADO;Em estoque;-
459787;Raizen - Faria Lima;-;83886735;White Knight;83886735;;28/11/2017;nexxto;Gateway; - ;Nao;83886735;42.0;-44.26190476190476;APROVADO;Em estoque;-
8447121;-;-;83887602;White Knight;83887602;;15/01/2021;nexxto;Gateway; - ;Nao;83887602;57.99999999999999;-22.155172413793103;APROVADO;Em estoque;-
8742039;-;-;83887762;White Knight;83887762;;04/03/2021;nexxto;Gateway; - ;Nao;83887762;59.0;-34.03389830508475;APROVADO;Em estoque;-
459794;ONC42 PB - CPO PB;Projeto Oncoclinicas;83886739;White Knight;83886739;;28/11/2017;nexxto;Gateway; - ;Nao;83886739;57.99999999999999;-39.96551724137931;APROVADO;Em estoque;-
11568266;VT10 - HSCU (Santa Clara - Uberlandia);-;83888068;White Knight;83888068;;18/01/2022;nexxto;Gateway; - ;Nao;83888068;66.0;-36.78787878787879;APROVADO;Em estoque;-
14402704;-;-;83888282;White Knight;83888282;;28/10/2022;nexxto;Gateway; - ;;83888282;48.0;-34.625;APROVADO;Em estoque;-
15090868;-;-;83888326;White Knight;83888326;;10/01/2023;nexxto;Gateway; - ;;83888326;55.00000000000001;-21.745454545454546;APROVADO;Em estoque;-
11568361;-;-;83888100;White Knight;83888100;;18/01/2022;nexxto;Gateway; - ;Nao;83888100;62.0;-29.0;APROVADO;Em estoque;-
4195357;KPMG - Sao Jose dos Campos;-;83886808;White Knight;83886808;;31/05/2019;nexxto;Gateway; - ;Nao;83886808;55.00000000000001;-36.92727272727273;APROVADO;Em estoque;-
15090816;-;-;83888328;White Knight;83888328;;10/01/2023;nexxto;Gateway; - ;;83888328;45.0;-22.955555555555556;APROVADO;Em estoque;-
14402728;-;-;83888217;White Knight;83888217;;28/10/2022;nexxto;Gateway; - ;;83888217;41.0;-33.73170731707317;APROVADO;Em estoque;-
14402650;-;-;83888294;White Knight;83888294;;28/10/2022;nexxto;Gateway; - ;;83888294;51.0;-24.80392156862745;APROVADO;Em estoque;-
459916;Qualicorp - Sao Paulo (Plinio Barreto);-;83886779;White Knight;83886779;;28/11/2017;nexxto;Gateway; - ;Nao;83886779;57.99999999999999;-41.41379310344828;APROVADO;Em estoque;-
8741897;-;-;83887781;White Knight;83887781;;04/03/2021;nexxto;Gateway; - ;Nao;83887781;66.0;-46.84848484848485;APROVADO;Em estoque;-
459923;Hirota - Ipiranga;-;83886761;White Knight;83886761;;28/11/2017;nexxto;Gateway; - ;Nao;83886761;45.0;-44.15555555555556;APROVADO;Em estoque;-
8741907;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887724;White Knight;83887724;;04/03/2021;nexxto;Gateway; - ;Nao;83887724;56.99999999999999;-37.8421052631579;APROVADO;Em estoque;-
4195559;-;-;83886816;White Knight;83886816;;31/05/2019;nexxto;Gateway; - ;Nao;83886816;42.0;-35.214285714285715;APROVADO;Em estoque;-
66729;Alvorada Loja 01 - Matriz (S.R. do Sapucai);-;83886529;White Knight;83886529;;03/05/2017;nexxto;Gateway; - ;Nao;83886529;46.0;-35.41304347826087;APROVADO;Em estoque;-
459951;ONC70 - Uruguaiana;Projeto Oncoclinicas;83886685;White Knight;83886685;;28/11/2017;nexxto;Gateway; - ;Nao;83886685;56.99999999999999;-32.80701754385965;APROVADO;Em estoque;-
11568153;-;-;83888072;White Knight;83888072;;18/01/2022;nexxto;Gateway; - ;Nao;83888072;67.0;-38.985074626865675;APROVADO;Em estoque;-
8741932;-;-;83887720;White Knight;83887720;;04/03/2021;nexxto;Gateway; - ;Nao;83887720;69.0;-35.65217391304348;APROVADO;Em estoque;-
14402673;-;-;83888279;White Knight;83888279;;28/10/2022;nexxto;Gateway; - ;;83888279;43.0;-27.186046511627907;APROVADO;Em estoque;-
459944;Flex Contact;-;83886744;White Knight;83886744;;28/11/2017;nexxto;Gateway; - ;Nao;83886744;67.0;-36.23880597014925;APROVADO;Em estoque;-
459964;-;-;83886699;White Knight;83886699;;28/11/2017;nexxto;Gateway; - ;Nao;83886699;56.00000000000001;-35.517857142857146;APROVADO;Em estoque;-
459978;ONC16 RS - CQO The Place;Projeto Oncoclinicas;83886711;White Knight;83886711;;28/11/2017;nexxto;Gateway; - ;Nao;83886711;45.0;-38.17777777777778;APROVADO;Em estoque;-
8447060;-;-;83887631;White Knight;83887631;;15/01/2021;nexxto;Gateway; - ;Nao;83887631;59.0;-25.203389830508474;APROVADO;Em estoque;-
5653681;ONC60 - NEON Vila Velha;Projeto Oncoclinicas;83887178;White Knight;83887178;;10/01/2020;nexxto;Gateway; - ;Nao;83887178;54.0;-50.166666666666664;APROVADO;Em estoque;-
14402615;-;-;83888291;White Knight;83888291;;28/10/2022;nexxto;Gateway; - ;;83888291;53.0;-25.943396226415093;APROVADO;Em estoque;-
8742000;BP Paulista;BP - A Beneficencia Portuguesa;83887714;White Knight;83887714;;04/03/2021;nexxto;Gateway; Centro cirurgico 8° Andar;Nao;83887714;62.0;-41.70967741935484;APROVADO;Em estoque;-
9405561;-;-;83887993;White Knight;83887993;;01/06/2021;nexxto;Gateway; - ;Nao;83887993;54.0;-24.166666666666668;APROVADO;Em estoque;-
14402595;-;-;83888249;White Knight;83888249;;28/10/2022;nexxto;Gateway; - ;;83888249;47.0;-36.319148936170215;APROVADO;Em estoque;-
8447103;-;-;83887501;White Knight;83887501;;15/01/2021;nexxto;Gateway; - ;Nao;83887501;52.0;-28.826923076923077;APROVADO;Em estoque;-
8447361;-;-;83887492;White Knight;83887492;;15/01/2021;nexxto;Gateway; - ;Nao;83887492;62.0;-23.774193548387096;APROVADO;Em estoque;-
14403037;-;-;83888285;White Knight;83888285;;28/10/2022;nexxto;Gateway; - ;;83888285;44.0;-29.204545454545453;APROVADO;Em estoque;-
8742274;-;-;83887760;White Knight;83887760;;04/03/2021;nexxto;Gateway; - ;Nao;83887760;69.0;-41.3768115942029;APROVADO;Em estoque;-
14403028;-;-;83888239;White Knight;83888239;;28/10/2022;nexxto;Gateway; - ;;83888239;46.0;-20.565217391304348;APROVADO;Em estoque;-
9405853;Eye Clinic (Av. Republica do Libano);-;83888000;White Knight;83888000;;03/06/2021;nexxto;Gateway; - ;Nao;83888000;61.0;-25.934426229508198;APROVADO;Em estoque;-
8742294;-;-;83887789;White Knight;83887789;;04/03/2021;nexxto;Gateway; - ;Nao;83887789;68.0;-40.205882352941174;APROVADO;Em estoque;-
8447385;-;-;83887488;White Knight;83887488;;15/01/2021;nexxto;Gateway; - ;Nao;83887488;56.99999999999999;-29.05263157894737;APROVADO;Em estoque;-
14403064;-;-;83888221;White Knight;83888221;;28/10/2022;nexxto;Gateway; - ;;83888221;42.0;-28.261904761904763;APROVADO;Em estoque;-
9405863;-;-;83888001;White Knight;83888001;;03/06/2021;nexxto;Gateway; - ;Nao;83888001;62.0;-30.887096774193548;APROVADO;Em estoque;-
8742319;-;-;83887706;White Knight;83887706;;04/03/2021;nexxto;Gateway; - ;Nao;83887706;72.0;-46.05555555555556;APROVADO;Em estoque;-
14403055;-;-;83888228;White Knight;83888228;;28/10/2022;nexxto;Gateway; - ;;83888228;41.0;-30.853658536585368;APROVADO;Em estoque;-
14403046;-;-;83888289;White Knight;83888289;;28/10/2022;nexxto;Gateway; - ;;83888289;56.99999999999999;-25.12280701754386;APROVADO;Em estoque;-
9405873;-;-;83887999;White Knight;83887999;;03/06/2021;nexxto;Gateway; - ;Nao;83887999;65.0;-35.61538461538461;APROVADO;Em estoque;-
4195586;KPMG - CPD Porto Alegre;-;83886817;White Knight;83886817;;31/05/2019;nexxto;Gateway; - ;Nao;83886817;39.0;-31.076923076923077;APROVADO;Em estoque;-
4195595;Hospital Santa Catarina;-;83886802;White Knight;83886802;;31/05/2019;nexxto;Gateway;Localide: UTI Pediatrica - -IP: 10.4.6.106-;Nao;83886802;38.0;-32.26315789473684;APROVADO;Em estoque;-
8742345;-;-;83887754;White Knight;83887754;;04/03/2021;nexxto;Gateway; - ;Nao;83887754;65.0;-34.04615384615385;APROVADO;Em estoque;-
9405916;-;-;83888004;White Knight;83888004;;03/06/2021;nexxto;Gateway; - ;Nao;83888004;66.0;-25.454545454545453;APROVADO;Em estoque;-
75090;Santa Clara Vacinas - Udia Shopping;-;83886556;White Knight;83886556;;31/05/2017;nexxto;Gateway; - ;Nao;83886556;67.0;-33.223880597014926;APROVADO;Em estoque;-
4195604;Vacinar - SP;-;83886818;White Knight;83886818;;31/05/2019;nexxto;Gateway;Equipamento localizado no terreo, atras da galedaira "Estoque" que e monitorada;Nao;83886818;43.0;-26.046511627906977;APROVADO;Em estoque;-
8742354;BP Mirante;BP - A Beneficencia Portuguesa;83887779;White Knight;83887779;;04/03/2021;nexxto;Gateway; - ;Nao;83887779;63.0;-31.58730158730159;APROVADO;Em estoque;-
460126;Fertilita;-;83886682;White Knight;83886682;;28/11/2017;nexxto;Gateway; - ;Nao;83886682;68.0;-19.11764705882353;APROVADO;Em estoque;-
11568619;-;-;83888105;White Knight;83888105;;18/01/2022;nexxto;Gateway; - ;Nao;83888105;59.0;-39.186440677966104;APROVADO;Em estoque;-
8742363;-;-;83887710;White Knight;83887710;;04/03/2021;nexxto;Gateway; - ;Nao;83887710;64.0;-32.0;APROVADO;Em estoque;-
460133;Unimed Sao Carlos;-;83886709;White Knight;83886709;;28/11/2017;nexxto;Gateway; - ;Nao;83886709;62.0;-30.080645161290324;APROVADO;Em estoque;-
3614046;Hospital Santa Genoveva;-;83886466;White Knight;83886466;;21/02/2019;nexxto;Gateway; - ;Nao;83886466;43.0;-35.93023255813954;APROVADO;Em estoque;-
460140;-;-;83886762;White Knight;83886762;;28/11/2017;nexxto;Gateway; - ;Nao;83886762;43.0;-28.348837209302324;APROVADO;Em estoque;-
9405951;-;-;83887995;White Knight;83887995;;03/06/2021;nexxto;Gateway; - ;Nao;83887995;71.0;-47.225352112676056;APROVADO;Em estoque;-
8447474;-;-;83887494;White Knight;83887494;;15/01/2021;nexxto;Gateway; - ;Nao;83887494;59.0;-41.16949152542373;APROVADO;Em estoque;-
460147;Lenovo - Sao Paulo;-;83886764;White Knight;83886764;;28/11/2017;nexxto;Gateway; - ;Nao;83886764;44.0;-22.727272727272727;APROVADO;Em estoque;-
8742385;-;-;83887778;White Knight;83887778;;04/03/2021;nexxto;Gateway; - ;Nao;83887778;61.0;-28.852459016393443;APROVADO;Em estoque;-
15091088;-;-;83888312;White Knight;83888312;;10/01/2023;nexxto;Gateway; - ;;83888312;52.0;-39.76923076923077;APROVADO;Em estoque;-
9405941;-;-;83888015;White Knight;83888015;;03/06/2021;nexxto;Gateway; - ;Nao;83888015;72.0;-25.34722222222222;APROVADO;Em estoque;-
8742162;-;-;83887705;White Knight;83887705;;04/03/2021;nexxto;Gateway; - ;Nao;83887705;67.0;-35.35820895522388;APROVADO;Em estoque;-
14402885;-;-;83888257;White Knight;83888257;;28/10/2022;nexxto;Gateway; - ;;83888257;41.0;-30.78048780487805;APROVADO;Em estoque;-
8742171;-;-;83887761;White Knight;83887761;;04/03/2021;nexxto;Gateway; - ;Nao;83887761;61.0;-34.77049180327869;APROVADO;Em estoque;-
8742180;-;-;83887727;White Knight;83887727;;04/03/2021;nexxto;Gateway; - ;Nao;83887727;64.0;-41.703125;APROVADO;Em estoque;-
50601;Emporium Sao Paulo - Maracatins;-;83886575;White Knight;83886575;;19/04/2017;nexxto;Gateway; - ;Nao;83886575;78.0;-28.96153846153846;APROVADO;Em estoque;-
8447273;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887653;White Knight;83887653;;15/01/2021;nexxto;Gateway; - ;Nao;83887653;61.0;-25.065573770491802;APROVADO;Em estoque;-
15091021;-;-;83888313;White Knight;83888313;;10/01/2023;nexxto;Gateway; - ;;83888313;56.00000000000001;-23.125;APROVADO;Em estoque;-
11568384;-;-;83888067;White Knight;83888067;;18/01/2022;nexxto;Gateway; - ;Nao;83888067;62.0;-22.951612903225808;APROVADO;Em estoque;-
8447282;-;-;83887490;White Knight;83887490;;15/01/2021;nexxto;Gateway; - ;Nao;83887490;62.0;-23.032258064516128;APROVADO;Em estoque;-
8447291;BP Banco de Sangue;BP - A Beneficencia Portuguesa;83887586;White Knight;83887586;;15/01/2021;nexxto;Gateway;Hemocomponentes  pre estoque 1º Subsolo--;Nao;83887586;65.0;-43.38461538461539;APROVADO;Em estoque;-
8447300;BP Banco de Sangue;BP - A Beneficencia Portuguesa;83887499;White Knight;83887499;;15/01/2021;nexxto;Gateway;Farmacia - Banco de Sangue Externo.--;Nao;83887499;57.99999999999999;-24.137931034482758;APROVADO;Em estoque;-
8742210;-;-;83887767;White Knight;83887767;;04/03/2021;nexxto;Gateway; - ;Nao;83887767;65.0;-34.04615384615385;APROVADO;Em estoque;-
8447308;BP Banco de Sangue;BP - A Beneficencia Portuguesa;83887616;White Knight;83887616;;15/01/2021;nexxto;Gateway; - ;Nao;83887616;62.0;-22.951612903225808;APROVADO;Em estoque;-
460234;Raizen - Faria Lima;-;83886719;White Knight;83886719;;28/11/2017;nexxto;Gateway; - ;Nao;83886719;50.0;-26.5;APROVADO;Em estoque;-
75217;Liv Up - Goiania;-;83886525;White Knight;83886525;;31/05/2017;nexxto;Gateway; - ;Nao;83886525;34.0;-53.23529411764706;APROVADO;Em estoque;-
460241;-;-;83886710;White Knight;83886710;;28/11/2017;nexxto;Gateway; - ;Nao;83886710;43.0;-50.55813953488372;APROVADO;Em estoque;-
8742233;-;-;83887790;White Knight;83887790;;04/03/2021;nexxto;Gateway; - ;Nao;83887790;68.0;-29.08823529411765;APROVADO;Em estoque;-
460248;Santa Clara Vacinas - Marileusa;-;83886704;White Knight;83886704;;28/11/2017;nexxto;Gateway; - ;Nao;83886704;36.0;-44.638888888888886;APROVADO;Em estoque;-
13550891;-;-;83888161;White Knight;83888161;;18/07/2022;nexxto;Gateway; - ;;83888161;51.0;-35.92156862745098;APROVADO;Em estoque;-
14402876;-;-;83888226;White Knight;83888226;;28/10/2022;nexxto;Gateway; - ;;83888226;55.00000000000001;-30.072727272727274;APROVADO;Em estoque;-
8742242;-;-;83887752;White Knight;83887752;;04/03/2021;nexxto;Gateway; - ;Nao;83887752;63.0;-43.96825396825397;APROVADO;Em estoque;-
9405794;ONC43 - Vila da Serra;Projeto Oncoclinicas;83887986;White Knight;83887986;;03/06/2021;nexxto;Gateway; - ;Nao;83887986;63.0;-28.555555555555557;APROVADO;Em estoque;-
460287;Madrecor;-;83886745;White Knight;83886745;;29/11/2017;nexxto;Gateway; - ;Nao;83886745;43.0;-19.069767441860463;APROVADO;Em estoque;-
13550901;-;-;83888162;White Knight;83888162;;18/07/2022;nexxto;Gateway; - ;;83888162;52.0;-32.82692307692308;APROVADO;Em estoque;-
15090970;-;-;83888325;White Knight;83888325;;10/01/2023;nexxto;Gateway; - ;;83888325;60.0;-24.45;APROVADO;Em estoque;-
14402852;-;-;83888277;White Knight;83888277;;28/10/2022;nexxto;Gateway; - ;;83888277;46.0;-28.67391304347826;APROVADO;Em estoque;-
8447620;-;-;83887619;White Knight;83887619;;15/01/2021;nexxto;Gateway; - ;Nao;83887619;52.0;-24.307692307692307;APROVADO;Em estoque;-
5318228;Vet Prev ;-;83887089;White Knight;83887089;;26/11/2019;nexxto;Gateway; - ;Nao;83887089;52.0;-33.69230769230769;APROVADO;Em estoque;-
11568825;ONC49 - CEBROM Anapolis;Projeto Oncoclinicas;83888064;White Knight;83888064;;18/01/2022;nexxto;Gateway; - ;Nao;83888064;64.0;-58.25;APROVADO;Em estoque;-
5318237;-;-;83887074;White Knight;83887074;;26/11/2019;nexxto;Gateway; - ;Nao;83887074;46.0;-32.32608695652174;APROVADO;Em estoque;-
5318210;Vet Tamoios;-;83887109;White Knight;83887109;;26/11/2019;nexxto;Gateway; - ;Nao;83887109;40.0;-44.675;APROVADO;Em estoque;-
11568805;-;-;83888126;White Knight;83888126;;18/01/2022;nexxto;Gateway; - ;Nao;83888126;66.0;-54.93939393939394;APROVADO;Em estoque;-
5318219;-;-;83887108;White Knight;83887108;;26/11/2019;nexxto;Gateway; - ;Nao;83887108;57.99999999999999;-26.137931034482758;APROVADO;Em estoque;-
8447645;-;-;83887605;White Knight;83887605;;15/01/2021;nexxto;Gateway; - ;Nao;83887605;55.00000000000001;-23.10909090909091;APROVADO;Em estoque;-
5318264;VetVida;-;83887163;White Knight;83887163;;26/11/2019;nexxto;Gateway; - ;Nao;83887163;53.0;-28.07547169811321;APROVADO;Em estoque;-
15091404;-;-;83888299;White Knight;83888299;;10/01/2023;nexxto;Gateway; - ;;83888299;61.0;-30.131147540983605;APROVADO;Em estoque;-
5654112;-;-;83887180;White Knight;83887180;;10/01/2020;nexxto;Gateway; - ;Nao;83887180;51.0;-34.15686274509804;APROVADO;Em estoque;-
5318246;Miau Pet Shop;-;83887164;White Knight;83887164;;26/11/2019;nexxto;Gateway; - ;Nao;83887164;59.0;-26.033898305084747;APROVADO;Em estoque;-
5318255;Clinica Veterinaria Francana;-;83887056;White Knight;83887056;;26/11/2019;nexxto;Gateway; - ;Nao;83887056;53.0;-26.849056603773583;APROVADO;Em estoque;-
8447682;-;-;83887646;White Knight;83887646;;15/01/2021;nexxto;Gateway; - ;Nao;83887646;0.0;0.0;REPROVADO;Em estoque;-
11568885;Cacau Show Linhares;-;83888123;White Knight;83888123;;18/01/2022;nexxto;Gateway; - ;Nao;83888123;60.0;-30.216666666666665;APROVADO;Em estoque;-
3614334;HEMAC - Sao Francisco;-;83886472;White Knight;83886472;;21/02/2019;nexxto;Gateway; - ;Nao;83886472;44.0;-38.34090909090909;APROVADO;Em estoque;-
11568865;-;-;83888145;White Knight;83888145;;18/01/2022;nexxto;Gateway; - ;Nao;83888145;54.0;-38.925925925925924;APROVADO;Em estoque;-
460371;Liv Up - Curitiba;-;83886721;White Knight;83886721;;29/11/2017;nexxto;Gateway; - ;Nao;83886721;41.0;-48.8780487804878;APROVADO;Em estoque;-
8447706;-;-;83887637;White Knight;83887637;;15/01/2021;nexxto;Gateway; - ;Nao;83887637;60.0;-27.066666666666666;APROVADO;Em estoque;-
460378;Hirota - Itaim Bibi;-;83886743;White Knight;83886743;;29/11/2017;nexxto;Gateway; - ;Nao;83886743;64.0;-58.640625;APROVADO;Em estoque;-
460392;Hirota - Plaza Sul;-;83886728;White Knight;83886728;;29/11/2017;nexxto;Gateway; - ;Nao;83886728;52.0;-54.94230769230769;APROVADO;Em estoque;-
460405;-;-;83886724;White Knight;83886724;;29/11/2017;nexxto;Gateway; - ;Nao;83886724;35.0;-45.51428571428571;APROVADO;Em estoque;-
460412;Mawdsleys Itajai;-;83886707;White Knight;83886707;;29/11/2017;nexxto;Gateway; - ;Nao;83886707;81.0;-26.666666666666668;APROVADO;Em estoque;-
11568845;Ellece/Bauducco Guarulhos;-;83888095;White Knight;83888095;;18/01/2022;nexxto;Gateway; - ;Nao;83888095;52.0;-26.057692307692307;APROVADO;Em estoque;-
8742400;-;-;83887792;White Knight;83887792;;04/03/2021;nexxto;Gateway; - ;Nao;83887792;63.0;-31.58730158730159;APROVADO;Em estoque;-
11568695;Cacau Show Linhares;-;83888113;White Knight;83888113;;18/01/2022;nexxto;Gateway; - ;Nao;83888113;59.0;-39.389830508474574;APROVADO;Em estoque;-
8447498;-;-;83887650;White Knight;83887650;;15/01/2021;nexxto;Gateway; - ;Nao;83887650;60.0;-23.533333333333335;APROVADO;Em estoque;-
9405983;-;-;83888005;White Knight;83888005;;04/04/2022;nexxto;Gateway; - ;Nao;83888005;61.0;-27.78688524590164;APROVADO;Em estoque;-
5105373;-;-;83886939;White Knight;83886939;;28/10/2019;nexxto;Gateway; - ;Nao;83886939;47.0;-40.851063829787236;APROVADO;Em estoque;-
460436;ElevenChimps- Sao Paulo;-;83886766;White Knight;83886766;;29/11/2017;nexxto;Gateway; - ;Nao;83886766;51.0;-43.09803921568628;APROVADO;Em estoque;-
9405973;-;-;83888026;White Knight;83888026;;03/06/2021;nexxto;Gateway; - ;Nao;83888026;55.00000000000001;-23.454545454545453;APROVADO;Em estoque;-
11568657;Cacau Show Linhares;-;83888172;White Knight;83888172;;18/01/2022;nexxto;Gateway; - ;Nao;83888172;60.0;-43.333333333333336;APROVADO;Em estoque;-
5105384;-;-;83886978;White Knight;83886978;;28/10/2019;nexxto;Gateway; - ;Nao;83886978;53.0;-30.735849056603772;APROVADO;Em estoque;-
15091288;-;-;83888329;White Knight;83888329;;10/01/2023;nexxto;Gateway; - ;;83888329;56.99999999999999;-20.017543859649123;APROVADO;Em estoque;-
5105395;-;-;83886929;White Knight;83886929;;28/10/2019;nexxto;Gateway; - ;Nao;83886929;52.0;-37.32692307692308;APROVADO;Em estoque;-
8742459;-;-;83887788;White Knight;83887788;;04/03/2021;nexxto;Gateway; - ;Nao;83887788;71.0;-32.11267605633803;APROVADO;Em estoque;-
14403100;-;-;83888258;White Knight;83888258;;28/10/2022;nexxto;Gateway; - ;;83888258;45.0;-29.22222222222222;APROVADO;Em estoque;-
14403091;-;-;83888253;White Knight;83888253;;28/10/2022;nexxto;Gateway; - ;;83888253;43.0;-24.046511627906977;APROVADO;Em estoque;-
5318303;Clinica Mundo Pet;-;83887071;White Knight;83887071;;26/11/2019;nexxto;Gateway; - ;Nao;83887071;66.0;-27.53030303030303;APROVADO;Em estoque;-
8742474;-;-;83887711;White Knight;83887711;;04/03/2021;nexxto;Gateway; - ;Nao;83887711;70.0;-31.285714285714285;APROVADO;Em estoque;-
5318273;-;-;83887075;White Knight;83887075;;26/11/2019;nexxto;Gateway; - ;Nao;83887075;56.99999999999999;-32.6140350877193;APROVADO;Em estoque;-
14403082;-;-;83888259;White Knight;83888259;;28/10/2022;nexxto;Gateway; - ;;83888259;42.0;-25.11904761904762;APROVADO;Em estoque;-
5105308;Mundo Animal;-;83886979;White Knight;83886979;;28/10/2019;nexxto;Gateway; - ;Nao;83886979;50.0;-27.58;APROVADO;Em estoque;-
8447571;-;-;83887654;White Knight;83887654;;15/01/2021;nexxto;Gateway; - ;Nao;83887654;56.00000000000001;-23.267857142857142;APROVADO;Em estoque;-
14403073;-;-;83888260;White Knight;83888260;;28/10/2022;nexxto;Gateway; - ;;83888260;37.0;-37.83783783783784;APROVADO;Em estoque;-
5318282;My Pet Home Care;-;83887057;White Knight;83887057;;26/11/2019;nexxto;Gateway; - ;Nao;83887057;53.0;-27.62264150943396;APROVADO;Em estoque;-
5105319;Galera Dos Bichos;-;83886988;White Knight;83886988;;28/10/2019;nexxto;Gateway; - ;Nao;83886988;56.00000000000001;-32.44642857142857;APROVADO;Em estoque;-
8447595;CON - Sao Francisco;-;83887656;White Knight;83887656;;15/01/2021;nexxto;Gateway; - ;Nao;83887656;69.0;-25.463768115942027;APROVADO;Em estoque;-
15091210;-;-;83888331;White Knight;83888331;;10/01/2023;nexxto;Gateway; - ;;83888331;67.0;-35.73134328358209;APROVADO;Em estoque;-
11568735;-;-;83888085;White Knight;83888085;;18/01/2022;nexxto;Gateway; - ;Nao;83888085;77.0;-59.506493506493506;APROVADO;Em estoque;-
